id,age,education,city,country
159153,28,среднее,1177,32
13298,9,среднее,1134,32
119990,43,среднее,1188,32
123163,42,среднее,1188,32
57777,40,среднее,1178,32
143785,22,высшее,967,32
21517,22,высшее,1188,32
23553,20,высшее,1188,32
67636,34,среднее,1188,32
99544,38,среднее,1188,32
106317,20,высшее,1160,32
56557,46,среднее,1157,32
115606,34,среднее,1211,32
97228,32,среднее,1179,32
131236,41,среднее,1198,32
52464,34,среднее,1196,32
150588,31,среднее,1203,32
114860,42,среднее,1168,32
115067,40,высшее,1155,32
61925,37,среднее,1177,32
51364,25,высшее,1188,32
101316,41,среднее,1134,32
9397,16,высшее,1200,32
146027,48,среднее,1188,32
129231,44,среднее,1188,32
148270,38,среднее,1157,32
124333,33,среднее,1168,32
58394,50,среднее,1201,32
50710,18,высшее,1196,32
95923,37,среднее,1189,32
118649,48,высшее,1203,32
25809,23,высшее,1188,32
10723,13,среднее,1213,32
38576,43,среднее,1134,32
144166,29,среднее,1134,32
37912,58,среднее,1134,32
15017,39,среднее,83,32
165398,35,среднее,1188,32
37429,19,высшее,1187,32
11517,39,среднее,1178,32
107068,24,высшее,1134,32
33421,31,среднее,1162,32
31622,25,высшее,1185,32
148503,45,среднее,1168,32
164103,35,среднее,1134,32
141165,32,среднее,1181,32
79787,48,среднее,1157,32
134289,44,среднее,1194,32
135944,47,среднее,1193,32
22827,64,среднее,1163,32
93824,55,среднее,1198,32
91358,27,среднее,1134,32
126830,28,высшее,1188,32
7679,41,среднее,1134,32
58986,43,среднее,1134,32
107096,34,среднее,1162,32
86744,29,среднее,1157,32
12080,45,высшее,1134,32
30350,22,высшее,1179,32
112160,29,среднее,1188,32
155302,51,среднее,1134,32
73675,37,среднее,1208,32
21229,38,среднее,1182,32
104925,46,среднее,1160,32
66845,47,среднее,1168,32
136566,46,среднее,1157,32
12540,46,среднее,1134,32
123189,11,среднее,1194,32
112837,26,высшее,1171,32
154998,58,среднее,33,32
10604,12,среднее,1162,32
62430,22,высшее,1188,32
99563,34,среднее,1134,32
150047,39,среднее,1193,32
53037,52,среднее,35,32
137189,15,высшее,1188,32
80169,33,среднее,1204,32
98992,45,среднее,1187,32
152906,32,среднее,1183,32
104163,35,среднее,1157,32
138254,47,среднее,1188,32
51899,40,среднее,1134,32
117004,61,высшее,1152,32
164766,20,высшее,56,51
154221,19,высшее,1188,32
45980,44,среднее,1134,32
115342,34,среднее,1169,32
173638,34,среднее,1134,32
148166,31,среднее,1177,32
117798,58,среднее,1134,32
70097,34,среднее,1178,32
172401,48,высшее,1204,32
99047,39,среднее,1171,32
161902,15,высшее,1157,32
51705,37,среднее,1192,32
21950,50,среднее,1166,32
653,39,среднее,1207,32
39961,37,среднее,1141,32
13186,29,среднее,1160,32
53206,72,среднее,1188,32
23799,49,среднее,1134,32
24034,29,среднее,1193,32
102847,38,среднее,1134,32
157756,38,среднее,588,32
162226,19,высшее,1198,32
136466,28,среднее,1188,32
173926,58,среднее,1201,32
81176,41,среднее,1202,32
102219,34,среднее,1134,32
158800,37,среднее,1204,32
9670,23,высшее,1188,32
5832,38,среднее,1134,32
149706,36,среднее,76,32
170122,61,среднее,1174,32
116584,41,среднее,1134,32
128928,22,высшее,1178,32
175890,39,среднее,1185,32
154247,27,среднее,1134,32
85439,34,среднее,1188,32
78006,23,среднее,1188,32
141275,55,среднее,1211,32
65273,49,среднее,1134,32
67128,21,высшее,1188,32
129098,36,среднее,1134,32
47360,41,среднее,1157,32
176622,41,среднее,1157,32
57493,23,высшее,1206,32
161550,31,среднее,1190,32
68553,35,среднее,1134,32
138095,35,среднее,1134,32
154190,55,среднее,1167,32
77488,36,среднее,1178,32
68843,35,среднее,1136,32
130679,37,среднее,1195,32
38770,44,среднее,1134,32
24785,59,среднее,1159,32
98142,52,среднее,1180,32
49665,42,среднее,1188,32
8148,37,среднее,1134,32
69609,55,среднее,1208,32
11349,47,среднее,1167,32
49015,58,среднее,1134,32
4768,38,среднее,1134,32
173602,52,среднее,1134,32
174459,35,среднее,1183,32
76910,69,среднее,34,32
17435,38,среднее,1134,32
113333,51,среднее,1188,32
130812,40,среднее,1174,32
86621,32,среднее,1188,32
146543,20,высшее,1170,32
80493,41,среднее,1168,32
172979,45,среднее,1156,32
2110,27,среднее,1134,32
159361,35,среднее,1134,32
168477,37,среднее,1145,32
129504,28,среднее,1187,32
92809,45,среднее,1201,32
61780,16,высшее,1180,32
33,34,среднее,1167,32
53263,42,среднее,1178,32
67542,34,среднее,1157,32
142920,42,среднее,1178,32
148678,22,высшее,1190,32
141570,49,среднее,1156,32
75035,33,среднее,1134,32
154800,42,среднее,1134,32
114550,46,среднее,415,32
155727,50,среднее,1187,32
72823,53,среднее,1153,32
165394,51,среднее,1134,32
155439,46,среднее,1134,32
162496,19,высшее,1159,32
22747,38,среднее,1152,32
39986,32,среднее,1185,32
93822,32,среднее,1160,32
134917,31,среднее,1198,32
122355,38,среднее,1188,32
88951,23,высшее,1201,32
30253,41,среднее,1179,32
166135,17,высшее,1167,32
69230,26,высшее,1167,32
134378,25,высшее,1159,32
42074,40,среднее,1134,32
25917,53,среднее,1201,32
2996,52,среднее,1188,32
810,15,высшее,1160,32
69888,36,среднее,1162,32
112311,39,среднее,1157,32
88783,61,среднее,1188,32
27762,31,среднее,1202,32
31856,45,среднее,1134,32
10935,29,среднее,1167,32
143586,10,среднее,1134,32
115976,40,среднее,1185,32
50001,15,высшее,1193,32
158875,31,среднее,1134,32
48520,49,среднее,1204,32
40292,20,высшее,1204,32
164806,73,среднее,1173,32
3522,23,высшее,1203,32
21415,24,высшее,1187,32
63365,24,высшее,1134,32
45306,17,высшее,1201,32
19121,45,среднее,1188,32
117211,46,среднее,1162,32
107093,38,среднее,1182,32
80883,55,среднее,1188,32
40315,38,среднее,1197,32
82366,52,высшее,1208,32
104420,43,среднее,1208,32
1735,11,среднее,1153,32
171932,59,среднее,1192,32
172693,55,среднее,1134,32
156208,36,среднее,1178,32
42945,26,высшее,1202,32
81892,30,среднее,1185,32
1398,38,среднее,1134,32
169135,41,среднее,1141,32
74986,38,среднее,1152,32
9948,19,высшее,1183,32
65790,22,высшее,1157,32
79756,46,среднее,1201,32
169664,47,среднее,1178,32
164288,41,среднее,1188,32
129351,22,высшее,1201,32
171778,40,среднее,1178,32
40275,35,среднее,1160,32
141954,38,среднее,1188,32
40250,30,среднее,1189,32
159906,45,среднее,1156,32
48340,43,среднее,1188,32
107935,23,высшее,1165,32
78275,34,среднее,1188,32
34498,58,среднее,1147,32
52092,43,среднее,1196,32
63671,38,среднее,1134,32
52327,47,среднее,1199,32
177518,40,среднее,1134,32
145155,37,среднее,1188,32
57609,42,среднее,1134,32
144727,52,среднее,1188,32
56002,45,среднее,1167,32
56930,53,среднее,1134,32
46210,37,среднее,1191,32
17236,32,среднее,1134,32
97270,28,среднее,1134,32
145724,30,высшее,1206,32
78191,16,высшее,1134,32
96242,19,высшее,1134,32
33525,35,среднее,1134,32
124621,35,среднее,1177,32
82403,40,среднее,1134,32
70404,34,среднее,1157,32
155316,24,высшее,1157,32
93979,44,среднее,1188,32
116809,22,высшее,1177,32
148717,36,среднее,1178,32
167762,47,среднее,1185,32
96782,50,среднее,1190,32
152233,54,среднее,1196,32
42658,15,высшее,1186,32
99187,31,среднее,1203,32
39798,56,среднее,1187,32
132061,48,среднее,1134,32
54708,19,высшее,1183,32
93433,43,среднее,1167,32
157788,57,среднее,60,32
74617,40,среднее,33,32
48785,34,среднее,1157,32
12109,47,среднее,1134,32
93475,52,среднее,1183,32
55473,31,среднее,1152,32
58697,25,высшее,1167,32
20771,40,среднее,1198,32
82807,36,среднее,1134,32
130777,46,среднее,1162,32
172235,36,среднее,1134,32
12518,51,высшее,1192,32
36872,30,среднее,612,32
46057,14,высшее,1205,32
84507,34,среднее,1134,32
14806,28,среднее,1134,32
53908,37,среднее,1150,32
153134,44,среднее,1157,32
108789,64,среднее,1164,32
147496,35,среднее,1155,32
113623,19,высшее,1167,32
2686,36,среднее,1159,32
162725,56,среднее,1134,32
35789,26,высшее,1177,32
101342,40,среднее,1161,32
165701,29,среднее,1192,32
79553,54,среднее,1134,32
162202,66,среднее,1162,32
173534,29,среднее,1204,32
85386,33,среднее,1134,32
70262,34,среднее,1195,32
151249,29,среднее,1188,32
56855,40,среднее,1188,32
102218,43,среднее,1155,32
86087,19,высшее,1203,32
142970,36,среднее,1187,32
102324,31,среднее,1167,32
110252,62,среднее,1165,32
161210,21,высшее,1134,32
54756,33,среднее,1160,32
132418,43,среднее,1183,32
158684,45,среднее,1167,32
81397,32,среднее,1134,32
99983,49,среднее,1202,32
91499,35,среднее,1163,32
92243,34,среднее,1134,32
108469,68,среднее,1162,32
66688,37,среднее,1203,32
52435,44,среднее,1143,32
121023,16,высшее,1187,32
84454,35,среднее,1188,32
101933,32,среднее,1167,32
91755,38,среднее,1134,32
141848,44,среднее,1134,32
151260,40,высшее,62,32
96950,23,высшее,1179,32
24799,31,среднее,1178,32
23503,47,среднее,1185,32
77666,39,среднее,1185,32
100890,31,среднее,1188,32
123661,37,среднее,1175,32
88821,23,высшее,1156,32
105544,19,высшее,1204,32
26191,53,среднее,1134,32
117056,31,среднее,1178,32
8214,18,высшее,1144,32
98176,38,среднее,1134,32
144806,25,высшее,1185,32
85923,35,среднее,1167,32
175048,39,среднее,1201,32
102390,16,высшее,1134,32
147107,37,среднее,1198,32
173650,35,среднее,1134,32
63799,41,среднее,1134,32
44346,17,высшее,1134,32
96554,26,высшее,1188,32
116546,49,среднее,1183,32
22231,22,высшее,1183,32
145861,34,среднее,34,32
66182,43,среднее,129,32
7204,41,среднее,1160,32
89002,44,среднее,1185,32
129112,36,среднее,1178,32
122074,45,среднее,1201,32
140685,36,среднее,1188,32
86425,33,среднее,1134,32
27827,30,среднее,1205,32
70800,41,высшее,1165,32
107437,48,среднее,1162,32
12780,47,среднее,1187,32
48064,40,среднее,1165,32
145426,26,высшее,1188,32
61269,51,среднее,1160,32
105569,31,среднее,1134,32
140749,40,среднее,1188,32
85567,66,среднее,1141,32
140462,38,среднее,1185,32
115798,40,среднее,1183,32
139267,34,среднее,1154,32
125243,43,среднее,1187,32
39191,30,среднее,1166,32
17360,61,среднее,1134,32
9252,47,среднее,1134,32
127658,53,среднее,1204,32
80113,36,среднее,1179,32
146966,40,среднее,1160,32
74371,45,среднее,1168,32
15255,31,среднее,1188,32
119805,42,высшее,1201,32
50867,55,среднее,1177,32
10823,23,высшее,1188,32
63107,19,высшее,1153,32
147075,37,среднее,1134,32
61555,19,высшее,1154,32
154580,31,среднее,888,32
61134,58,среднее,1134,32
127436,39,среднее,1134,32
42697,44,среднее,1134,32
62351,33,среднее,1134,32
4586,45,среднее,1134,32
32279,22,высшее,1134,32
172145,22,высшее,1185,32
13328,52,среднее,1142,32
21179,22,высшее,1183,32
93651,57,среднее,1134,32
54357,70,среднее,1134,32
22854,43,среднее,1134,32
160070,52,среднее,1188,32
94637,16,высшее,1134,32
147002,52,среднее,1137,32
133018,35,среднее,1134,32
72836,34,среднее,1198,32
143201,45,среднее,1188,32
8755,47,среднее,1177,32
124829,42,среднее,1134,32
25730,26,среднее,1199,32
148645,19,высшее,1186,32
75936,51,среднее,1188,32
8094,28,среднее,1177,32
49663,60,среднее,1192,32
54014,38,среднее,1157,32
59650,43,среднее,1188,32
133164,27,среднее,1160,32
10517,37,среднее,1204,32
26269,26,высшее,1185,32
153654,20,высшее,1134,32
142668,23,высшее,1154,32
143267,41,среднее,1185,32
168368,28,среднее,1168,32
46767,55,среднее,1134,32
108361,55,среднее,1134,32
163269,38,среднее,1156,32
170765,27,высшее,1200,32
143302,58,среднее,1188,32
2936,55,среднее,1188,32
61341,39,среднее,33,32
63522,14,высшее,1171,32
36390,25,высшее,1160,32
118265,42,среднее,1177,32
42777,55,среднее,1177,32
86423,23,высшее,1188,32
7252,49,среднее,1188,32
143033,39,среднее,1157,32
8634,46,среднее,1159,32
88489,37,среднее,1134,32
137417,38,среднее,1137,32
119937,38,среднее,1170,32
143695,48,среднее,1134,32
95318,57,среднее,1168,32
16493,57,среднее,1179,32
73596,47,среднее,1200,32
73189,35,среднее,1141,32
123129,37,среднее,1164,32
114348,22,высшее,1134,32
24128,53,среднее,1095,32
5253,42,среднее,1134,32
81857,74,среднее,1201,32
176076,32,среднее,1157,32
52713,48,среднее,1134,32
112091,31,среднее,1134,32
101836,14,среднее,1183,32
130910,58,среднее,1134,32
53456,39,среднее,1208,32
7146,55,среднее,1150,32
9189,38,среднее,1204,32
108461,18,высшее,1153,32
83451,56,среднее,1174,32
5606,25,высшее,1177,32
39632,46,среднее,1188,32
57429,40,среднее,1134,32
77908,37,среднее,1203,32
74242,40,среднее,1177,32
65936,43,среднее,1134,32
9207,37,среднее,530,32
146085,31,среднее,1191,32
26534,34,среднее,1167,32
10956,34,среднее,1134,32
159133,30,среднее,1199,32
55558,39,среднее,1142,32
34560,44,высшее,1204,32
99888,26,высшее,1178,32
10143,29,высшее,1157,32
8799,33,среднее,1134,32
97838,28,среднее,1188,32
103904,45,среднее,1188,32
57221,27,высшее,1157,32
141442,18,высшее,1134,32
2506,42,среднее,1133,32
138056,37,среднее,1188,32
115861,58,среднее,1177,32
34802,28,среднее,1188,32
63822,54,среднее,1162,32
51742,53,среднее,1134,32
122200,47,среднее,1204,32
5924,53,среднее,1167,32
156353,43,среднее,1165,32
140065,22,высшее,1178,32
101800,23,высшее,1200,32
165887,52,среднее,1156,32
8104,63,среднее,1168,32
60143,39,среднее,1188,32
121644,16,высшее,1187,32
43074,39,среднее,1187,32
37765,37,среднее,1200,32
95945,47,среднее,1153,32
6799,38,среднее,1188,32
26045,34,среднее,1188,32
135482,39,среднее,1134,32
83968,42,среднее,1164,32
15239,50,среднее,1134,32
43685,41,среднее,1188,32
51300,33,среднее,1192,32
135992,34,среднее,1134,32
44124,28,среднее,1187,32
156253,44,среднее,1188,32
41943,40,среднее,1188,32
152344,50,среднее,1188,32
58880,46,среднее,1201,32
80987,50,среднее,509,32
8657,19,высшее,1188,32
107916,16,высшее,1157,32
57651,43,среднее,1134,32
105767,59,среднее,1154,32
5965,33,среднее,1179,32
168577,56,среднее,1134,32
127699,22,высшее,1134,32
121092,44,среднее,1134,32
84008,49,среднее,1134,32
38889,57,среднее,1153,32
96575,47,среднее,1185,32
177666,34,среднее,1157,32
95007,65,среднее,1178,32
26239,21,высшее,1196,32
44182,34,среднее,1204,32
56022,34,среднее,1201,32
66663,35,среднее,1166,32
156473,29,среднее,1142,32
7102,45,среднее,1134,32
17628,32,среднее,7,32
94419,31,среднее,1208,32
139283,36,среднее,1188,32
121320,51,среднее,1134,32
123497,32,высшее,1171,32
37180,23,высшее,1167,32
135712,41,среднее,1180,32
148922,36,среднее,1165,32
144035,35,среднее,1193,32
7632,50,среднее,1186,32
77613,38,среднее,1134,32
29473,27,высшее,1165,32
120301,32,среднее,1141,32
14764,36,среднее,1179,32
78476,54,среднее,1162,32
55849,8,среднее,1134,32
156425,43,среднее,1171,32
58154,30,среднее,1168,32
32238,46,среднее,1134,32
131738,23,высшее,1183,32
99863,50,среднее,1198,32
152231,52,среднее,1179,32
21464,38,среднее,1177,32
20940,56,среднее,1134,32
77715,34,среднее,1134,32
95536,49,среднее,1159,32
126926,59,среднее,1141,32
166535,31,среднее,1203,32
119414,40,среднее,1160,32
12176,31,среднее,1201,32
25283,25,высшее,1204,32
76176,45,среднее,1150,32
47517,39,среднее,1188,32
143709,52,среднее,1188,32
87012,44,среднее,1157,32
172164,39,среднее,1188,32
10273,68,среднее,1157,32
14961,34,среднее,1183,32
39316,25,высшее,1178,32
31332,52,среднее,827,32
117143,59,среднее,1170,32
66353,40,среднее,1163,32
157250,16,высшее,1167,32
70422,48,среднее,1134,32
175964,27,среднее,1185,32
112596,33,среднее,1208,32
165208,40,среднее,1162,32
100691,38,среднее,1188,32
55631,44,среднее,1185,32
34915,22,высшее,1188,32
142055,39,среднее,1134,32
112244,37,среднее,1188,32
28328,32,среднее,1134,32
106054,24,высшее,1201,32
109641,41,среднее,1134,32
17749,21,высшее,1167,32
12517,41,среднее,3,35
69239,17,высшее,1145,32
177163,23,высшее,1183,32
84031,51,среднее,1134,32
141004,24,высшее,1134,32
165805,58,среднее,1188,32
147249,31,среднее,1167,32
166972,48,среднее,1157,32
84330,23,высшее,1134,32
86155,35,среднее,1204,32
147079,42,среднее,1188,32
154518,35,среднее,1169,32
94349,48,среднее,1162,32
144586,17,высшее,1168,32
20604,61,высшее,1134,32
7321,39,среднее,1156,32
37171,41,среднее,1134,32
168920,37,среднее,1168,32
15130,45,среднее,1134,32
125951,41,среднее,1177,32
30640,46,среднее,1134,32
162246,48,среднее,1134,32
121677,59,среднее,1185,32
77866,65,среднее,1185,32
7602,32,среднее,1188,32
172397,42,среднее,1201,32
113184,44,среднее,1157,32
160281,43,среднее,1198,32
9613,35,среднее,1152,32
166059,43,среднее,1170,32
96566,38,среднее,1188,32
58820,25,высшее,1185,32
112168,55,среднее,1134,32
71141,44,среднее,1150,32
39573,31,высшее,1204,32
173385,54,среднее,1134,32
37044,47,высшее,1168,32
173751,42,высшее,1188,32
174525,41,среднее,1187,32
73743,30,среднее,1174,32
122899,32,среднее,1147,32
142807,22,высшее,1178,32
172048,33,среднее,1157,32
109201,31,высшее,1202,32
67331,38,среднее,1178,32
38197,36,среднее,1204,32
133071,30,высшее,1208,32
77814,35,среднее,1134,32
14962,41,среднее,1168,32
10567,38,среднее,1134,32
120570,25,высшее,1177,32
102795,65,среднее,1150,32
134176,21,высшее,1179,32
1681,31,среднее,1134,32
170174,16,высшее,1141,32
89030,16,высшее,1204,32
170338,39,среднее,1185,32
50280,55,среднее,1201,32
44799,37,среднее,1179,32
46575,36,среднее,1134,32
147933,37,среднее,1134,32
171601,42,среднее,1157,32
32686,37,среднее,1211,32
161854,42,среднее,1157,32
57824,39,среднее,1134,32
110964,45,среднее,1134,32
71896,50,среднее,1188,32
154639,49,среднее,1160,32
176258,31,среднее,1178,32
89365,54,среднее,1134,32
40044,31,среднее,1134,32
122360,60,среднее,1134,32
80262,24,высшее,1166,32
77699,34,среднее,1134,32
147031,15,высшее,1187,32
151816,35,среднее,1201,32
4382,36,среднее,1188,32
18933,41,среднее,1178,32
52719,57,среднее,1198,32
81266,32,среднее,1201,32
141710,21,высшее,1141,32
164380,52,среднее,1134,32
54368,53,среднее,1204,32
75024,36,среднее,1188,32
12927,31,среднее,1188,32
29463,28,среднее,1201,32
40915,44,среднее,1190,32
3133,28,среднее,1160,32
6645,28,среднее,1183,32
2869,17,высшее,1167,32
123958,35,среднее,1154,32
123498,25,высшее,1134,32
95403,49,среднее,1147,32
83134,21,высшее,1134,32
83453,26,среднее,1187,32
22137,47,среднее,1188,32
140660,36,среднее,1167,32
168329,64,среднее,1154,32
20918,42,среднее,1144,32
156784,37,среднее,1188,32
167554,26,высшее,1139,32
50463,23,высшее,875,32
62080,39,среднее,1188,32
7633,41,среднее,1188,32
41316,28,среднее,1134,32
2344,39,среднее,1134,32
59075,34,среднее,1162,32
222,47,среднее,1177,32
99503,39,среднее,1162,32
6363,23,высшее,1183,32
148238,47,среднее,1189,32
57235,35,среднее,1166,32
93002,34,среднее,1178,32
69933,23,высшее,1168,32
132155,38,среднее,1162,32
84120,33,среднее,1170,32
106474,39,среднее,753,32
25054,36,среднее,1185,32
1843,34,среднее,1134,32
26774,37,среднее,1134,32
169695,33,среднее,1200,32
13645,32,среднее,1204,32
136770,51,среднее,1134,32
65429,32,среднее,1162,32
19967,34,среднее,1134,32
5490,37,среднее,1188,32
36891,58,среднее,1153,32
69071,40,высшее,1158,32
33886,64,среднее,1188,32
112214,14,высшее,1168,32
73913,35,высшее,1178,32
149705,29,среднее,1171,32
61697,31,среднее,1134,32
53815,42,среднее,1185,32
149761,47,среднее,1206,32
163063,57,среднее,1188,32
147142,31,среднее,793,32
47677,39,среднее,515,32
98327,28,высшее,1201,32
85205,43,среднее,1188,32
73340,38,среднее,1165,32
120460,38,среднее,1162,32
176676,49,среднее,1182,32
130060,62,среднее,1134,32
103069,40,среднее,1167,32
116174,32,среднее,1167,32
37105,44,среднее,1134,32
126592,25,высшее,1147,32
104799,21,высшее,1179,32
174720,39,среднее,1188,32
45590,26,среднее,1016,32
41774,22,высшее,1134,32
87078,64,среднее,1134,32
151943,58,среднее,1156,32
76246,38,среднее,1207,32
162187,37,среднее,1134,32
8984,56,среднее,1192,32
31910,72,среднее,1192,32
58246,24,высшее,1162,32
10845,34,среднее,1188,32
158553,31,среднее,1187,32
132036,8,среднее,1182,32
163730,43,среднее,1134,32
110495,43,среднее,1152,32
139453,17,высшее,1201,32
161805,48,среднее,1134,32
80729,63,среднее,1181,32
59840,48,среднее,1157,32
3484,49,среднее,1195,32
51047,38,среднее,1178,32
88635,55,среднее,1141,32
146442,36,среднее,1188,32
85475,45,среднее,1201,32
87459,32,среднее,1186,32
47404,35,среднее,1134,32
163137,20,высшее,1165,32
9263,47,среднее,1134,32
95957,45,среднее,1178,32
133826,51,среднее,1150,32
68210,53,среднее,1134,32
108751,25,высшее,1134,32
18495,29,среднее,1162,32
66108,18,высшее,1154,32
8099,28,среднее,1187,32
56011,57,среднее,1134,32
75139,43,среднее,1183,32
96528,46,среднее,1183,32
176118,24,высшее,1188,32
91127,42,среднее,1134,32
19321,38,среднее,1177,32
5297,22,высшее,1188,32
84096,42,среднее,1202,32
17283,45,среднее,1167,32
92743,23,высшее,1204,32
156588,49,среднее,1134,32
115075,32,среднее,1134,32
169473,46,высшее,1167,32
78268,33,среднее,1157,32
151152,27,среднее,1194,32
128580,38,среднее,1155,32
153323,38,среднее,1192,32
17071,37,среднее,33,32
16451,48,среднее,1198,32
15209,17,высшее,1147,32
116738,46,среднее,1191,32
89321,31,среднее,1134,32
123154,36,среднее,1188,32
102355,38,среднее,1188,32
35444,32,среднее,1208,32
70820,26,высшее,1179,32
64401,58,среднее,1188,32
83686,42,среднее,1157,32
21806,27,высшее,1204,32
165685,50,среднее,1134,32
173898,38,среднее,1188,32
79357,43,среднее,1197,32
98968,44,среднее,1145,32
109921,34,среднее,1177,32
14270,52,среднее,1204,32
140903,22,высшее,1159,32
28030,35,среднее,1188,32
24402,41,среднее,1186,32
106577,48,среднее,1134,32
66748,17,высшее,1191,32
62484,45,среднее,6,35
38254,43,среднее,1188,32
103770,25,высшее,1208,32
36446,39,среднее,1159,32
31456,31,среднее,1204,32
74455,48,среднее,1183,32
103360,25,высшее,1188,32
118592,19,высшее,1157,32
100046,22,высшее,1188,32
3645,43,среднее,1187,32
135620,47,среднее,1134,32
80430,30,среднее,1188,32
125153,49,среднее,1134,32
102585,6,среднее,34,32
98815,33,среднее,1167,32
170713,40,среднее,1161,32
158891,57,среднее,1153,32
39890,56,среднее,1145,32
40257,15,высшее,1134,32
95379,51,среднее,1178,32
123996,29,среднее,1188,32
69775,33,среднее,1181,32
33212,63,среднее,1189,32
158217,41,среднее,1134,32
98489,26,высшее,1183,32
19471,76,среднее,1134,32
91578,23,высшее,1200,32
20907,59,высшее,1150,32
158642,67,среднее,1134,32
94605,32,среднее,1169,32
69852,31,высшее,1208,32
140286,42,среднее,1185,32
33699,28,среднее,1188,32
22637,15,среднее,1176,32
113081,48,среднее,1188,32
120715,36,высшее,1204,32
21416,59,среднее,1134,32
163166,33,среднее,1188,32
61082,15,высшее,1165,32
81239,37,среднее,1171,32
153169,34,среднее,1181,32
146236,20,высшее,1134,32
119525,51,среднее,1134,32
19692,64,среднее,1134,32
37243,18,высшее,1145,32
127655,56,среднее,1195,32
116891,37,среднее,1134,32
57321,61,среднее,1187,32
3999,36,среднее,1198,32
99120,50,среднее,1134,32
173599,55,среднее,1190,32
143965,34,среднее,1201,32
129903,44,среднее,1179,32
44595,22,высшее,1179,32
117559,41,среднее,1188,32
48929,15,высшее,1187,32
170541,32,среднее,1179,32
8273,27,высшее,1206,32
77148,43,среднее,1178,32
18239,49,среднее,1157,32
126174,25,высшее,1192,32
55115,57,среднее,1157,32
31368,36,среднее,1201,32
51366,50,среднее,1152,32
8189,51,среднее,1134,32
115053,36,среднее,1134,32
154101,53,среднее,1154,32
62444,56,среднее,1197,32
63583,23,высшее,1134,32
86972,30,среднее,1175,32
35173,47,среднее,1134,32
173248,27,высшее,1158,32
136768,17,высшее,1204,32
906,37,среднее,1178,32
97682,29,среднее,1134,32
152538,38,среднее,1187,32
125111,38,среднее,1188,32
131428,55,среднее,1134,32
85731,61,среднее,1176,32
74437,64,среднее,1168,32
118772,38,среднее,61,32
165226,35,среднее,1188,32
165443,31,среднее,1134,32
59174,28,среднее,1178,32
120219,34,среднее,1177,32
174028,17,высшее,1176,32
64737,41,среднее,1188,32
166212,36,среднее,1160,32
42843,22,высшее,1134,32
69627,42,среднее,1134,32
51096,49,среднее,1169,32
99642,37,среднее,1150,32
163472,32,среднее,1185,32
1825,43,среднее,1134,32
10763,41,среднее,1179,32
127185,50,среднее,246,32
11792,30,среднее,1159,32
116968,37,среднее,4,35
106922,23,высшее,1202,32
32277,48,среднее,1198,32
29638,65,среднее,1188,32
26599,43,среднее,1134,32
107383,56,среднее,1187,32
46512,49,среднее,1188,32
151977,36,среднее,1157,32
56916,28,среднее,1134,32
142455,41,среднее,1188,32
17384,54,среднее,1159,32
34064,51,среднее,1200,32
45745,49,среднее,1134,32
73559,41,среднее,11,38
68767,23,высшее,1200,32
151695,41,среднее,1201,32
99124,38,среднее,1183,32
12782,22,высшее,1184,32
69233,37,среднее,1188,32
164918,35,среднее,521,32
132169,41,среднее,1188,32
128624,18,высшее,1198,32
14061,27,высшее,1188,32
12763,48,среднее,1187,32
51306,38,среднее,1134,32
61633,45,среднее,1134,32
87960,26,высшее,1201,32
108082,60,среднее,1162,32
151979,44,среднее,1134,32
151797,27,среднее,1188,32
69814,31,среднее,1158,32
20616,21,высшее,1165,32
137345,45,среднее,1201,32
97633,34,среднее,1134,32
75041,23,высшее,1203,32
7000,39,среднее,1134,32
27917,54,среднее,1134,32
145536,15,высшее,1183,32
147894,43,среднее,1188,32
173273,34,среднее,1142,32
162157,42,среднее,1188,32
144597,61,среднее,1134,32
146261,33,среднее,1134,32
119145,34,среднее,1187,32
157051,39,среднее,1162,32
74068,34,среднее,1134,32
21304,37,среднее,1134,32
49759,15,высшее,1139,32
100524,54,среднее,1188,32
120276,42,среднее,1141,32
175482,36,среднее,1167,32
139689,38,среднее,1134,32
69694,27,среднее,1190,32
81824,24,высшее,1178,32
13392,32,среднее,1182,32
36759,17,высшее,1188,32
76067,24,высшее,1162,32
148225,53,среднее,1157,32
157054,34,среднее,1166,32
110512,39,высшее,1134,32
20277,34,среднее,1159,32
12429,41,среднее,1179,32
5602,46,среднее,7,32
45160,35,среднее,1177,32
2890,16,высшее,1188,32
28488,23,высшее,1204,32
112808,38,среднее,1196,32
50072,28,среднее,1150,32
86655,43,среднее,1201,32
87320,49,среднее,1188,32
162368,38,среднее,1134,32
88854,15,среднее,1183,32
41545,51,среднее,1185,32
115655,35,среднее,1134,32
84255,36,среднее,1188,32
96128,38,среднее,907,32
94694,21,высшее,1201,32
152725,42,среднее,1134,32
5219,58,среднее,1134,32
37982,57,высшее,1198,32
19850,46,среднее,1134,32
134141,51,среднее,1188,32
175504,42,среднее,1157,32
5161,46,среднее,1188,32
164126,40,среднее,1157,32
50135,42,среднее,1188,32
20444,44,среднее,1134,32
2094,32,среднее,1134,32
29183,68,среднее,1200,32
37622,36,среднее,1134,32
96958,46,среднее,1134,32
159765,51,среднее,1167,32
174247,62,среднее,1190,32
58526,50,среднее,1187,32
46829,52,среднее,1134,32
142513,44,среднее,1134,32
63320,35,среднее,1182,32
39289,47,среднее,1168,32
97864,43,среднее,1160,32
88876,23,высшее,1141,32
